x,y,heading
12.046623229980469,0.9614109396934509,-0.001434326171875
12.204265594482422,1.0096554864536633,-0.0010792125355113635
12.361907958984375,1.0579000332138755,-0.0007240988991477273
12.519550323486328,1.1061445799740879,-0.000368985262784091
12.677192687988281,1.1543891267343,-1.3871626420454506e-05
12.834835052490234,1.2026336734945124,0.00034124200994318176
12.992477416992188,1.2508782202547246,0.000696355646306818
13.15011978149414,1.299122767014937,0.0010514692826704545
13.307762145996094,1.3473673137751492,0.001406582919034091
13.465404510498047,1.3956118605353616,0.0017616965553977275
13.623046875,1.443856407295574,0.0021168101917613635
13.780689239501953,1.4921009540557861,0.002471923828125
13.973616339943625,1.5098119974136353,0.0021168101917613635
14.166543440385299,1.5275230407714844,0.0017616965553977273
14.35947054082697,1.5452340841293335,0.001406582919034091
14.552397641268643,1.5629451274871826,0.0010514692826704545
14.745324741710316,1.5806561708450317,0.0006963556463068182
14.938251842151988,1.5983672142028809,0.000341242009943182
15.13117894259366,1.61607825756073,-1.3871626420454506e-05
15.324106043035334,1.633789300918579,-0.000368985262784091
15.517033143477006,1.6515003442764282,-0.0007240988991477275
15.70996024391868,1.6692113876342773,-0.0010792125355113635
15.902887344360352,1.6869224309921265,-0.001434326171875
16.060761885209516,1.7039057558233088,-0.0007240988991477273
16.218636426058683,1.720889080654491,-1.3871626420454506e-05
16.376510966907848,1.7378724054856733,0.000696355646306818
16.534385507757012,1.7548557303168557,0.001406582919034091
16.69226004860618,1.771839055148038,0.0021168101917613635
16.850134589455344,1.7888223799792202,0.002827037464488636
17.00800913030451,1.8058057048104026,0.003537264737215909
17.165883671153676,1.822789029641585,0.004247492009943182
17.32375821200284,1.8397723544727673,0.004957719282670455
17.481632752852008,1.8567556793039495,0.005667946555397727
17.639507293701172,1.8737390041351318,0.006378173828125
17.744896628639914,1.8446609865535388,0.006378173828125
17.850285963578656,1.815582968971946,0.006378173828125
17.955675298517402,1.786504951390353,0.006378173828125
18.061064633456144,1.7574269338087602,0.006378173828125
18.166453968394887,1.7283489162271672,0.006378173828125
18.27184330333363,1.6992708986455745,0.006378173828125
18.37723263827237,1.6701928810639814,0.006378173828125
18.482621973211113,1.6411148634823887,0.006378173828125
18.58801130814986,1.6120368459007957,0.006378173828125
18.6934006430886,1.5829588283192026,0.006378173828125
18.798789978027344,1.5538808107376099,0.006378173828125
18.85497908158736,1.4244152944196355,0.005667946555397727
18.91116818514737,1.294949778101661,0.004957719282670454
18.967357288707387,1.1654842617836865,0.004247492009943182
19.023546392267402,1.0360187454657122,0.003537264737215909
19.079735495827414,0.9065532291477377,0.0028270374644886365
19.13592459938743,0.7770877128297633,0.002116810191761364
19.19211370294744,0.6476221965117888,0.001406582919034091
19.248302806507457,0.5181566801938144,0.000696355646306818
19.304491910067473,0.3886911638758399,-1.387162642045494e-05
19.360681013627485,0.2592256475578656,-0.000724098899147727
19.4168701171875,0.12976013123989105,-0.001434326171875
19.41317454251376,-0.019365692680532287,-0.0007240988991477273
19.40947896784002,-0.16849151660095563,-1.3871626420454506e-05
19.40578339316628,-0.3176173405213789,0.000696355646306818
19.402087818492543,-0.4667431644418023,0.001406582919034091
19.398392243818805,-0.6158689883622256,0.0021168101917613635
19.394696669145063,-0.7649948122826489,0.002827037464488636
19.391001094471324,-0.9141206362030723,0.003537264737215909
19.387305519797586,-1.0632464601234957,0.004247492009943182
19.383609945123847,-1.212372284043919,0.004957719282670455
19.379914370450106,-1.3614981079643422,0.005667946555397727
19.376218795776367,-1.5106239318847656,0.006378173828125
19.258993322199043,-1.5691651647741145,0.005667946555397727
19.141767848621715,-1.6277063976634634,0.004957719282670454
19.02454237504439,-1.686247630552812,0.004247492009943182
18.907316901467063,-1.7447888634421609,0.003537264737215909
18.790091427889738,-1.8033300963315098,0.0028270374644886365
18.67286595431241,-1.8618713292208584,0.002116810191761364
18.555640480735086,-1.9204125621102073,0.001406582919034091
18.438415007157758,-1.9789537949995561,0.000696355646306818
18.321189533580434,-2.037495027888905,-1.387162642045494e-05
18.203964060003106,-2.096036260778254,-0.000724098899147727
18.08673858642578,-2.1545774936676025,-0.001434326171875
17.873326301574707,-2.1945572332902388,-0.0010792125355113635
17.659914016723633,-2.234536972912875,-0.0007240988991477273
17.44650173187256,-2.2745167125355112,-0.000368985262784091
17.233089447021484,-2.3144964521581475,-1.3871626420454506e-05
17.01967716217041,-2.3544761917807837,0.00034124200994318176
16.806264877319336,-2.39445593140342,0.000696355646306818
16.59285259246826,-2.4344356710260566,0.0010514692826704545
16.379440307617188,-2.474415410648693,0.001406582919034091
16.166028022766113,-2.514395150271329,0.0017616965553977275
15.952615737915039,-2.5543748898939653,0.0021168101917613635
15.739203453063965,-2.5943546295166016,0.002471923828125
15.527085651050914,-2.6146056218580767,0.002471923828125
15.314967849037863,-2.6348566141995517,0.002471923828125
15.102850047024814,-2.655107606541027,0.002471923828125
14.890732245011764,-2.675358598882502,0.002471923828125
14.678614442998713,-2.695609591223977,0.002471923828125
14.466496640985662,-2.7158605835654517,0.002471923828125
14.254378838972611,-2.7361115759069268,0.002471923828125
14.04226103695956,-2.756362568248402,0.002471923828125
13.830143234946512,-2.776613560589877,0.002471923828125
13.618025432933461,-2.796864552931352,0.002471923828125
13.40590763092041,-2.817115545272827,0.002471923828125
13.30999755859375,-2.771136999130249,0.0021168101917613635
13.21408748626709,-2.725158452987671,0.0017616965553977273
13.11817741394043,-2.6791799068450928,0.001406582919034091
13.02226734161377,-2.6332013607025146,0.0010514692826704545
12.92635726928711,-2.5872228145599365,0.0006963556463068182
12.83044719696045,-2.5412442684173584,0.000341242009943182
12.734537124633789,-2.4952657222747803,-1.3871626420454506e-05
12.638627052307129,-2.449287176132202,-0.000368985262784091
12.542716979980469,-2.403308629989624,-0.0007240988991477275
12.446806907653809,-2.357330083847046,-0.0010792125355113635
12.350896835327148,-2.3113515377044678,-0.001434326171875
12.285228382457387,-2.1987865187905054,-0.001434326171875
12.219559929587625,-2.0862214998765425,-0.001434326171875
12.153891476717861,-1.97365648096258,-0.001434326171875
12.0882230238481,-1.8610914620486172,-0.001434326171875
12.022554570978338,-1.7485264431346548,-0.001434326171875
11.956886118108576,-1.6359614242206921,-0.001434326171875
11.891217665238814,-1.5233964053067295,-0.001434326171875
11.825549212369053,-1.4108313863927666,-0.001434326171875
11.75988075949929,-1.2982663674788042,-0.001434326171875
11.694212306629527,-1.1857013485648416,-0.001434326171875
11.628543853759766,-1.073136329650879,-0.001434326171875
11.655500585382635,-0.9522238725965673,-0.001434326171875
11.682457317005504,-0.8313114155422557,-0.001434326171875
11.709414048628373,-0.7103989584879442,-0.001434326171875
11.736370780251242,-0.5894865014336326,-0.001434326171875
11.763327511874111,-0.46857404437932104,-0.001434326171875
11.790284243496982,-0.3476615873250095,-0.001434326171875
11.817240975119851,-0.22674913027069787,-0.001434326171875
11.84419770674272,-0.10583667321638623,-0.001434326171875
11.87115443836559,0.015075783837925405,-0.001434326171875
11.898111169988459,0.13598824089223682,-0.001434326171875
11.925067901611328,0.25690069794654846,-0.001434326171875
11.92867391759699,0.2886699167164889,-0.001434326171875
11.932279933582652,0.3204391354864294,-0.001434326171875
11.935885949568315,0.35220835425636987,-0.001434326171875
11.939491965553977,0.3839775730263103,-0.001434326171875
11.943097981539639,0.41574679179625074,-0.001434326171875
11.946703997525303,0.4475160105661912,-0.001434326171875
11.950310013510965,0.4792852293361317,-0.001434326171875
11.953916029496627,0.5110544481060721,-0.001434326171875
11.957522045482289,0.5428236668760127,-0.001434326171875
11.961128061467951,0.574592885645953,-0.001434326171875
11.964734077453613,0.6063621044158936,-0.001434326171875
